skill_id,skills,count,title
2971,Microsoft Excel,8,Data Science Analyst at Apple | Strategic Data Solutions
2972,C++,5,Data Science Analyst at Apple | Strategic Data Solutions
2973,PowerPoint,4,Data Science Analyst at Apple | Strategic Data Solutions
2974,Microsoft Word,4,Data Science Analyst at Apple | Strategic Data Solutions
2975,R,1,Data Science Analyst at Apple | Strategic Data Solutions
2976,Microsoft PowerPoint,1,Data Science Analyst at Apple | Strategic Data Solutions
2977,SAS,1,Data Science Analyst at Apple | Strategic Data Solutions
2978,Teaching,4,Data Science Analyst at Apple | Strategic Data Solutions
2979,Management,4,Data Science Analyst at Apple | Strategic Data Solutions
2980,English,5,Data Science Analyst at Apple | Strategic Data Solutions
2981,Predictive Analytics,0,Data Science Analyst at Apple | Strategic Data Solutions
2982,Statistics,10,Data Scientist at Spotify
2983,Research,10,Data Scientist at Spotify
2984,Science,9,Data Scientist at Spotify
2985,Data Analysis,7,Data Scientist at Spotify
2986,Computer Science,5,Data Scientist at Spotify
2987,Algorithms,4,Data Scientist at Spotify
2988,Microscopy,0,Data Scientist at Spotify
2989,R,7,Data Scientist at Spotify
2990,Matlab,6,Data Scientist at Spotify
2991,LaTeX,5,Data Scientist at Spotify
2992,Stata,5,Data Scientist at Spotify
2993,Python,5,Data Scientist at Spotify
2994,Java,5,Data Scientist at Spotify
2995,SPSS,4,Data Scientist at Spotify
2996,C,0,Data Scientist at Spotify
2997,Qualitative Research,6,Data Scientist at Spotify
2998,Ableton Live,1,Data Scientist at Spotify
2999,Traktor,0,Data Scientist at Spotify
3000,Hadoop,13,Data Scientist at Amazon
3001,SQL,24,Data Scientist at Amazon
3002,MapReduce,31,Data Scientist at Amazon
3003,Big Data,9,Data Scientist at Amazon
3004,Amazon Web Services (AWS),9,Data Scientist at Amazon
3005,Java,7,Data Scientist at Amazon
3006,Python,7,Data Scientist at Amazon
3007,MongoDB,5,Data Scientist at Amazon
3008,NoSQL,4,Data Scientist at Amazon
3009,Windows Azure,4,Data Scientist at Amazon
3010,Hive,5,Data Scientist at Amazon
3011,Apache Kafka,4,Data Scientist at Amazon
3012,SAS,44,Data Scientist
3013,Data Mining,19,Data Scientist
3014,Data Analysis,30,Data Scientist
3015,Statistical Modeling,28,Data Scientist
3016,Modeling,21,Data Scientist
3017,Statistics,31,Data Scientist
3018,Quantitative Analytics,31,Data Scientist
3019,Optimization,2,Data Scientist
3020,Research,11,Data Scientist
3021,Market Research,8,Data Scientist
3022,Numerical Analysis,8,Data Scientist
3023,Analysis,8,Data Scientist
3024,SAS programming,7,Data Scientist
3025,Analytics,7,Data Scientist
3026,Analytical Skills,5,Data Scientist
3027,SAS Programming,5,Data Scientist
3028,Python,6,Data Scientist
3029,R,22,Data Scientist
3030,SPSS,12,Data Scientist
3031,VBA,8,Data Scientist
3032,Visual Basic for Applications (VBA),6,Data Scientist
3033,SQL,1,Data Scientist
3034,Qualitative Research,7,Data Scientist
3035,Quantitative Finance,11,Data Scientist
3036,Logistic Regression,7,Data Scientist
3037,Cluster Analysis,7,Data Scientist
3038,Monte Carlo Simulation,7,Data Scientist
3039,CFA Level 1,6,Data Scientist
3040,SAS R Matlab Bloomberg macro-VBA SPSS Minitab ITSM C,8,Data Scientist
3041,Certified FRM,7,Data Scientist
3042,Predictive Modeling,10,Data Scientist at Amazon
3043,Data Analysis,41,Data Scientist at Amazon
3044,Statistical Modeling,13,Data Scientist at Amazon
3045,Machine Learning,5,Data Scientist at Amazon
3046,Statistics,7,Data Scientist at Amazon
3047,Data Mining,5,Data Scientist at Amazon
3048,Business Intelligence,15,Data Scientist at Amazon
3049,Analytics,21,Data Scientist at Amazon
3050,Business Analysis,9,Data Scientist at Amazon
3051,SAS Programming,9,Data Scientist at Amazon
3052,R,38,Data Scientist at Amazon
3053,Tableau,31,Data Scientist at Amazon
3054,Python,3,Data Scientist at Amazon
3055,SQL,27,Data Scientist at Amazon
3056,Microsoft Excel,9,Data Scientist at Amazon
3057,Visual Basic,5,Data Scientist at Amazon
3058,Map reduce,1,Data Scientist at Amazon
3059,Hadoop,7,Data Scientist at Amazon
3060,VBA,4,Data Scientist at Amazon
3061,SAS,21,Data Scientist at Amazon
3062,Microsoft Office,7,Data Scientist at Amazon
3063,Visual Basic for Applications (VBA),1,Data Scientist at Amazon
3064,Hive,5,Data Scientist at Amazon
3065,Apache Pig,0,Data Scientist at Amazon
3066,Linear Regression,6,Data Scientist at Amazon
3067,Logistic Regression,31,Data Scientist at Amazon
3068,Marketing Analytics,7,Data Scientist at Amazon
3069,Customer Segmentation Strategy,4,Data Scientist at Amazon
3070,Customer Analysis,4,Data Scientist at Amazon
3071,Predictive Analytics,7,Data Scientist at Amazon
3072,Octave,0,Data Scientist at Amazon
3073,Statistics,3,Principal Data Scientist at BlackRock
3074,Bayesian statistics,3,Principal Data Scientist at BlackRock
3075,Statistical Modeling,10,Principal Data Scientist at BlackRock
3076,Machine Learning,10,Principal Data Scientist at BlackRock
3077,Data Mining,6,Principal Data Scientist at BlackRock
3078,Mathematical Modeling,4,Principal Data Scientist at BlackRock
3079,Quantitative Analytics,1,Principal Data Scientist at BlackRock
3080,Big Data,4,Principal Data Scientist at BlackRock
3081,Data Analysis,5,Principal Data Scientist at BlackRock
3082,Algorithms,1,Principal Data Scientist at BlackRock
3083,Research,1,Principal Data Scientist at BlackRock
3084,Analysis,1,Principal Data Scientist at BlackRock
3085,R,12,Principal Data Scientist at BlackRock
3086,Python,8,Principal Data Scientist at BlackRock
3087,LaTeX,6,Principal Data Scientist at BlackRock
3088,Matlab,1,Principal Data Scientist at BlackRock
3089,Big Query,1,Principal Data Scientist at BlackRock
3090,SQL,1,Principal Data Scientist at BlackRock
3091,SAS,0,Principal Data Scientist at BlackRock
3092,Time Series Analysis,7,Principal Data Scientist at BlackRock
3093,Monte Carlo Simulation,6,Principal Data Scientist at BlackRock
3094,Probability,4,Principal Data Scientist at BlackRock
3095,Large-scale Data Analysis,4,Principal Data Scientist at BlackRock
3096,SAS,48,Data Scientist at Airbnb
3097,Statistical Modeling,53,Data Scientist at Airbnb
3098,R,35,Data Scientist at Airbnb
3099,Data Mining,21,Data Scientist at Airbnb
3100,Risk Management,3,Data Scientist at Airbnb
3101,Actuarial Science,8,Data Scientist at Airbnb
3102,SAS/SQL,6,Data Scientist at Airbnb
3103,SPSS,12,Data Scientist at Airbnb
3104,VBA,7,Data Scientist at Airbnb
3105,access,1,Data Scientist at Airbnb
3106,Predictive Modeling,28,Data Scientist at Airbnb
3107,Logistic Regression,11,Data Scientist at Airbnb
3108,regular expressions,4,Data Scientist at Airbnb
3109,Unix Shell Scripting,6,Data Scientist at Airbnb
3110,data visuali,4,Data Scientist at Airbnb
3111,Machine Learning,22,Data Scientist at Google
3112,Data Mining,1,Data Scientist at Google
3113,Statistical Modeling,3,Data Scientist at Google
3114,Data Analysis,31,Data Scientist at Google
3115,Data Visualization,8,Data Scientist at Google
3116,Search Engine Marketing (SEM),1,Data Scientist at Google
3117,Matlab,10,Data Scientist at Google
3118,R,3,Data Scientist at Google
3119,Hadoop,0,Data Scientist at Google
3120,SQL,6,Data Scientist at Google
3121,python,1,Data Scientist at Google
3122,JavaScript,0,Data Scientist at Google
3123,Statistical Consulting,3,Data Scientist at Google
3124,Parallel Computing,6,Data Scientist at Google
3125,Hive,5,Data Scientist at Google
3126,spark,0,Data Scientist at Google
3127,Real-Time Bidding (RTB),0,Data Scientist at Google
3128,ElasticSearch,0,Data Scientist at Google
3129,Business Analysis,16,Principal Data Scientist at Capital One
3130,Project Management,28,Principal Data Scientist at Capital One
3131,Data Analysis,42,Principal Data Scientist at Capital One
3132,Machine Learning,2,Principal Data Scientist at Capital One
3133,Python,23,Principal Data Scientist at Capital One
3134,C++,24,Principal Data Scientist at Capital One
3135,SQL,2,Principal Data Scientist at Capital One
3136,Deep Learning,8,Principal Data Scientist at Capital One
3137,Natural Language Processing,10,Principal Data Scientist at Capital One
3138,Big Data,63,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3139,Java,62,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3140,Microsoft Office,61,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3141,Data Analysis,30,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3142,SQL,37,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3143,Core Java,19,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3144,MySQL,18,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3145,Oracle SQL Developer,27,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3146,Enterprise JavaBeans (EJB),38,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3147,C,30,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3148,Tomcat,17,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3149,Hadoop,17,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3150,C++,34,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3151,JavaServer Pages (JSP),34,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3152,Spring Framework,33,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3153,Jenkins,42,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3154,Maven,42,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3155,oRACLE,42,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3156,HTML,42,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3157,SoapUI,29,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3158,PL/SQL,33,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3159,PLSQL Developer,16,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3160,Github,15,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3161,Adobe Photoshop,32,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3162,WebLogic,16,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3163,R,32,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3164,SPSS,15,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3165,Tableau,16,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3166,Watson Analytics,15,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3167,QlikView,16,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3168,Cassandra,33,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3169,Hive,16,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3170,Spring Batch,28,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3171,Sonar,28,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3172,Beyond Compare,14,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3173,ArgoUML,15,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3174,Gretl,23,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3175,Weka,23,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3176,Spring Webservices,28,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3177,Hue,15,Data Analyst at Citi | Tableau Desktop Associate | #GHC19
3178,R Programming,10,Data Scientist at Facebook | M.S. in Statistics
3179,SAS,11,Data Scientist at Facebook | M.S. in Statistics
3180,Python,10,Data Scientist at Facebook | M.S. in Statistics
3181,Data Analysis,8,Data Scientist at Facebook | M.S. in Statistics
3182,Machine Learning,4,Data Scientist at Facebook | M.S. in Statistics
3183,Data Mining,1,Data Scientist at Facebook | M.S. in Statistics
3184,Statistics,5,Data Scientist at Facebook | M.S. in Statistics
3185,Research,1,Data Scientist at Facebook | M.S. in Statistics
3186,SQL,8,Data Scientist at Facebook | M.S. in Statistics
3187,C Programming,6,Data Scientist at Facebook | M.S. in Statistics
3188,MATLAB,5,Data Scientist at Facebook | M.S. in Statistics
3189,Hadoop,4,Data Scientist at Facebook | M.S. in Statistics
3190,Tableau,5,Data Scientist at Facebook | M.S. in Statistics
3191,Microsoft Office,7,Data Scientist at Facebook | M.S. in Statistics
3192,Stata,5,Data Scientist at Facebook | M.S. in Statistics
3193,Adobe After Effects,1,Data Scientist at Facebook | M.S. in Statistics
3194,R,10,Data Scientist at Facebook | M.S. in Statistics
3195,Statistics,23,Data Scientist
3196,Stochastic Processes,11,Data Scientist
3197,Stochastic Calculus,10,Data Scientist
3198,Mathematics,12,Data Scientist
3199,Machine Learning,8,Data Scientist
3200,Data Analysis,9,Data Scientist
3201,Actuarial Science,9,Data Scientist
3202,Research,9,Data Scientist
3203,Statistical Data Analysis,6,Data Scientist
3204,Quantitative Analytics,5,Data Scientist
3205,R,3,Data Scientist
3206,Java,10,Data Scientist
3207,SQL,10,Data Scientist
3208,Microsoft PowerPoint,9,Data Scientist
3209,Microsoft Office,9,Data Scientist
3210,SAS,8,Data Scientist
3211,Python,9,Data Scientist
3212,Microsoft Excel,7,Data Scientist
3213,Leadership,6,Data Scientist
3214,Time Management,5,Data Scientist
3215,Critical Thinking,5,Data Scientist
3216,Presentation Skills,5,Data Scientist
3217,Teamwork,5,Data Scientist
3218,Big Data Analytics,5,Data Scientist
3219,Pressure Handling,5,Data Scientist
3220,Regression Models,5,Data Scientist
3221,Matlab,23,Speech and Data Scientist at Nuance Communications
3222,Microsoft Office,22,Speech and Data Scientist at Nuance Communications
3223,Statistics,24,Speech and Data Scientist at Nuance Communications
3224,Mathematics,11,Speech and Data Scientist at Nuance Communications
3225,Data analysis,8,Speech and Data Scientist at Nuance Communications
3226,Machine Learning,7,Speech and Data Scientist at Nuance Communications
3227,Mathematical Modeling,6,Speech and Data Scientist at Nuance Communications
3228,Data Collection,6,Speech and Data Scientist at Nuance Communications
3229,Data Analysis,6,Speech and Data Scientist at Nuance Communications
3230,Python,2,Speech and Data Scientist at Nuance Communications
3231,SQL,10,Speech and Data Scientist at Nuance Communications
3232,R,10,Speech and Data Scientist at Nuance Communications
3233,Java,8,Speech and Data Scientist at Nuance Communications
3234,PHP,6,Speech and Data Scientist at Nuance Communications
3235,Linear Regression,7,Speech and Data Scientist at Nuance Communications
3236,Regression Analysis,7,Speech and Data Scientist at Nuance Communications
3237,Lingo,6,Speech and Data Scientist at Nuance Communications
3238,Data Science,6,Speech and Data Scientist at Nuance Communications
3239,Linear Programming,6,Speech and Data Scientist at Nuance Communications
3240,Principal Component Analysis,6,Speech and Data Scientist at Nuance Communications
3241,Databases,32,Data Scientist at Facebook
3242,SQL,23,Data Scientist at Facebook
3243,C#,24,Data Scientist at Facebook
3244,Algorithms,10,Data Scientist at Facebook
3245,Software Engineering,7,Data Scientist at Facebook
3246,Web Development,6,Data Scientist at Facebook
3247,Integration,6,Data Scientist at Facebook
3248,Business Intelligence,0,Data Scientist at Facebook
3249,Data Analysis,1,Data Scientist at Facebook
3250,Microsoft SQL Server,14,Data Scientist at Facebook
3251,Java,23,Data Scientist at Facebook
3252,.NET,11,Data Scientist at Facebook
3253,Tableau,7,Data Scientist at Facebook
3254,R,5,Data Scientist at Facebook
3255,jQuery,7,Data Scientist at Facebook
3256,JavaScript,9,Data Scientist at Facebook
3257,MySQL,11,Data Scientist at Facebook
3258,PL/SQL,10,Data Scientist at Facebook
3259,HTML,7,Data Scientist at Facebook
3260,ASP.NET,6,Data Scientist at Facebook
3261,Eclipse,5,Data Scientist at Facebook
3262,LINQ,4,Data Scientist at Facebook
3263,ASP.NET AJAX,4,Data Scientist at Facebook
3264,Operating Systems,4,Data Scientist at Facebook
3265,Visual Studio,4,Data Scientist at Facebook
3266,AJAX,8,Data Scientist at Facebook
3267,CSS,4,Data Scientist at Facebook
3268,SSIS,6,Data Scientist at Facebook
3269,TFS,1,Data Scientist at Facebook
3270,SQL Server 2008,0,Data Scientist at Facebook
3271,Git,1,Data Scientist at Facebook
3272,SPSS,0,Data Scientist at Facebook
3273,SQL Server Integration Services (SSIS),1,Data Scientist at Facebook
3274,Spotfire,0,Data Scientist at Facebook
3275,VSS,1,Data Scientist at Facebook
3276,TIBCO iProcess,1,Data Scientist at Facebook
